001a20d03a65227de0e9c8b686bf4727	0xfa4	STAKE(uint256)	transferFrom(address,address,uint256)
001c616332a9f5e2ac61bcdcc5e1b0b4	0x19bc	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
00b702c04552090f19b623a89902e64d	0x5a2	0x9f1d0f59	swapETHForExactTokens(uint256,address[],address,uint256)
01199635ede3820b8c282817445e87b5	0xb36	balanceOf(address)	balanceOf(address)
01233bae8c5e5f65e31ecb76835d6f37	0x9ec0x190	0x3477ed1d	createPair(address,address,bool)
02468aa22c69a490c36047cb72c09815	0xd45	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
02b0359c138a6eb8aa3be3bf1531bed3	0x68c	uniswapV2Call(address,uint256,uint256,bytes)	swapExactAmountIn(address,uint256,address,uint256,uint256)
02ccb3ac2098dee1d1142c2cd4faf3b5	0x1f62	transfer(address,uint256)	tokensToSend(address,address,address,uint256,bytes,bytes)
04097dd0daed4a4bead594723a40dfb5	0x13a	0xbf481b95	setSwapFee(uint256)
0446ef0df7d48341db62c6f68e59e5a4	0x153b	buyHashRateWithHE1(uint256,address)	transferFrom(address,address,uint256)
050dc1eb121ba3230d26d113c544927f	0x10d2	transfer(address,uint256)	queryFee(address,address,uint256)
052eb4e4eb560ea0202580c09d258366	0xdc5	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
054d40f5781b87299256d9e6f96499b8	0x1562	0x16a80711	stake(bytes32)
05ecccbbec3a8ec3d9e6f05391b329a5	0xcb1	withdraw(address)	transfer(address,uint256)
06164f29dd1cd780a46a02c107e9db09	0x1434	0xc45ea4c0	withdraw(address)
062723caabaa80b88659a519eb59f101	0x2a5	logSendMemo(uint256,string)	transferFrom(address,address,uint256)
068d812a518f65f3c2e0dc9458100741	0x4cd	0x36b54aa0	swapExactETHForTokens(uint256,address[],address,uint256)
0703c41ec6ae5fb4afb20846e6119245	0xa6a	redeem(uint256)	mint(address,uint256)
0716c5324fb55a68cb0800d17a5fdc61	0x125f	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
0729b8a3b7ba58c878329b1711ab4430	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
0745db0aff6450d2716071e667b982ee	0x258	0x10bdba0f	initializeVault(address,address,uint256,uint256)
07e66c8a3f3e5ba69ca0e493edab6d24	0x10ce	0x2682a593	createPair(address,address)
08358a641d83fd654026ef297e4d6297	0xd25	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
089cf6c6f346fab8fd25d3b7ad5ffe52	0x13f0	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
08f4724a957c3d13fc8d5aea80b950b9	0x1a44	transferFromAndCall(address,address,uint256)	onTransferReceived(address,address,uint256,bytes)
09f43a3cb0cd1f0c90cf49b9c5023623	0x1221	safeTransferFrom(address,address,uint256,uint256,bytes)	onERC1155Received(address,address,uint256,uint256,bytes)
0a0aa0bc510388557db9bbc7cd9a861b	0xdca	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
0a3e65bbe9bb7211ac2c697607699dd6	0x104c	0x4eafd3ff	create(uint256,uint256,uint256,uint8)
0add4ad23e431993cb1eb35e00e8899c	0x25c	unknown (fallback?)	harvest(address)
0bed88dbf4336f7e91f2b351671f8dc4	0x1562	0x16a80711	stake(bytes32)
0c1fc392dee2eff2e58cee7f8966d34d	0x4ac	0xe9c691aa	removeLiquidityETH(address,uint256,uint256,uint256,address,uint256)
0c5e7b0cbc926ace3f9db7ac4f2291c3	0xf3	depositIncentives(address,uint256)	transferTo(address,uint256)
0d17d6e4b3be7a7ed6597ff8243c2dca	0xf5e	convertEthToCRT(uint256)	swapETHForExactTokens(uint256,address[],address,uint256)
0d4b05138c0b5a782a6774d6ab462d7d	0x1331	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
0d66bccd3f60aae530a26086bcf4d6a9	0xbed	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
0dd6ae9c7ce8e8af696ae44b9f829207	0x5ca4	claimTokens(address,address)	transfer(address,uint256)
0e06c45429811e84194c96b2affddad8	0x5b0	swap(address,address,uint256,uint256,address,bytes)	withdraw(address,uint256,address)
0e51cd486524472cffb3360a4c31a329	0x308	0x11bea7a2	swapExactETHForTokens(uint256,address[],address,uint256)
0e58d2e53ca9efdfc9d4ebfb50ad7e83	0xfea	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
0e87f6065e11e9d41f298b28fc300b33	0x393	doSwap(uint256,uint256,address,address,address[])	swapExactTokensForTokens(uint256,uint256,address[],address,uint256)
0fcf8d15753fec1572d58f3aea1fd351	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
0fe6e2c968bad4665696017476cd404b	0x1c68	0xd96073cf	transferFrom(address,address,uint256)
10582a4df0677b97c471262aafc3c2bf	0x1223	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
10b37b70c11eddefcc1b25380ce7248b	0x82b	transferToken(address,address[],uint256[])	transferFrom(address,address,uint256)
120c8015eda47b8458e034d83cd2927b	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
121b14261caca35b5f4af85813783ca7	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
122e4bb6996669bf0c2e263e6a1faf06	0x60a	reset(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256)	reset(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256)
12e8dd0452ad13984c5f80552ad1c636	0x9b6	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
13155297c5e17a399ad45936d546296e	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
13b4cda7e0a9ca4595530c9264ded092	0xa9	take(address,uint256)	transfer(address,uint256)
1414740cc240d4e4f7e8045733e8f25c	0x1cfb	0x946bc433	transferOptions(address,address,uint256,bool)
142624ab9599b33a95533724bb653598	0x4e2	limitOrder(bool,address,uint256,uint256,uint32,uint256,uint256)	addLimitOrder(bool,address,uint64,uint32,uint32,uint72)
142cf4bf6f1f3c72137deeb383143bc1	0x441	sendTokens(address,address[],uint256[])	transferFrom(address,address,uint256)
145bd4a62bbcfff04dfd0787874ef484	0x4fa	0x36108182	setApprovalForAll(address,bool)
1485bb7f209cbad6ed943311dbda42f5	0x212e	transferSAFEOwnershipToProxy(address,address,uint256,address)	build(address)
14a24108e72ca5f05b2f6e87bda9b9e4	0x1baf	issue(address,address,uint256,uint256,address)	invokePreIssueHook(address,address,uint256,address,address)
153b39406a70443b1c7aeedfc8239d38	0x158d	alertTransfer(address,address,uint256)	withdraw(address,address,uint256)
154f0bf2ed2793e1d997c74d4914e5ea	0x9f4	0x6c738dc	swapExactTokensForETH(uint256,uint256,address[],address,uint256)
15917eb7505f21633aacedc4af69523b	0x7c80x33b	withdraw(uint256)	transfer(address,uint256)
15e3633ac43780b5f04b5736388f7be7	0xf24	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
15f1d25de801023c6d319f9fb53fa9e9	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
15f54b2a072eb236c6fa853f4d006a14	0x1627	0xf851a440	initialize(address,address,bytes)
1608013a7f8fa256f2badc91430271e4	0x848	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
161c13872f93b182aa0c40d631997b74	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
166c63956874e6d31d8db578de5c3f14	0xf24	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
167b0f207bffc1a931dae5715fcac7e6	0xec5	0x672d7a0d	transferFrom(address,address,uint256)
180e2da5243bfec6eaa222dbe5a8f0e5	0xce7	0x16a80711	stake(bytes32)
18897246fc8c949a7262fad774d4c2bd	0x1cd	unsubscribe(uint256,address)	unsubscribe(uint256)
192f297d22de176d2d543e801a472a9f	0x2ba7	transfer(address,uint256)	tokensToSend(address,address,address,uint256,bytes,bytes)
194954b3c01024e7dd6228bc3d6badb4	0x1257	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1981eac119513dfebbd55ebf00fc56d1	0x8cc	transferFrom(address,address,uint256)	transferFrom(address,address,uint256)
19b89bd83d4bcb4d2f20bc6508c105c2	0x47f	claim(address,uint256,uint256,bytes)	claim(address,uint256,uint256,bytes)
19d5de5b7bcab31658f666ef3b385607	0x686	wrap(uint256,uint256)	transferCoupons(address,address,uint256,uint256)
1a5eac2d978d31040de3943263460397	0xd45	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1a8cac9234f74908f336bd90c44b4a22	0x1331	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1ab226bbd3cd66be2342cc2c870953e7	0xfa4	STAKE(uint256)	transferFrom(address,address,uint256)
1acf777de1784d1b5fffd781506068d3	0xfde	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1af4009608e68ca48b92968c1109349a	0x2211	0xc369488a	stake(address,uint256,uint256)
1aff58f3161d4efa1d5f56aad534fb42	0xa9	recoverERC20(address,uint256)	transfer(address,uint256)
1bebf1ed72a5751522799914b3b627d4	0xd70	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1d48dbc26f8059212ce40d2d5a4dfa2e	0xc71	liquidate(address,uint256,bytes)	flashLoan(address,address,uint256,bytes)
1e0e202b00aec7a02f4daca4da14c6ba	0x1562	0x16a80711	stake(bytes32)
1e3fb437f46fdf6fb910b025d461060d	0xdca	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1e4cf307df4c88707facc733570aa185	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1e90b45be24765a48c1c976cda7aac98	0x1346	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
1eac95edae6f5b85c8fa12d3f18cc48c	0xa7b	0x1e5ef82f	swapExactETHForTokens(uint256,address[],address,uint256)
1ee5177fabcd285663b865772710d0fd	0xf24	approveAndCall(address,uint256,bytes)	receiveApproval(address,uint256,address,bytes)
